,scores
2525,-44.02070000000013
2526,63.27439999999982
2527,90.51090000000002
2528,-79.1167000000003
2529,88.96830000000003
2530,-40.33770000000001
2531,59.82209999999977
2532,-63.26570000000053
2533,-40.87700000000004
2534,89.90750000000001
2535,53.42249999999961
2536,76.18980000000002
2537,-42.43830000000008
2538,67.53300000000002
2539,78.18110000000001
2540,72.34690000000002
2541,57.94329999999975
2542,-42.1281000000001
2543,82.13980000000004
2544,70.52260000000001
2545,-24.060299999999966
2546,84.31110000000004
2547,73.17970000000001
2548,73.86130000000001
2549,-45.26130000000023
2550,-84.84019999999992
2551,-56.17620000000024
2552,72.03020000000002
2553,83.87280000000004
2554,-41.81770000000009
2555,-14.40719999999998
2556,-47.62460000000018
2557,74.30540000000006
2558,-100.78230000000002
2559,70.16020000000002
2560,-36.40049999999995
2561,78.56050000000005
2562,-43.6129000000001
2563,63.55729999999989
2564,-42.418500000000066
2565,69.16580000000002
2566,70.76800000000003
2567,-39.7043
2568,81.53110000000004
2569,79.54790000000003
2570,44.970999999999435
2571,86.15880000000003
2572,79.44040000000001
2573,84.96970000000005
2574,67.2892
2575,-76.89230000000036
2576,55.549899999999674
2577,65.85890000000006
2578,-79.04830000000052
2579,52.68699999999957
2580,67.42930000000001
2581,-95.90249999999978
2582,72.16830000000002
2583,-86.18810000000035
2584,-56.18180000000042
2585,-46.70960000000022
2586,81.09950000000002
2587,-42.82900000000019
2588,74.8995
2589,60.072999999999816
2590,74.76100000000002
2591,83.83870000000005
2592,77.85490000000003
2593,68.27830000000004
2594,59.630699999999905
2595,55.04129999999971
2596,53.34809999999984
2597,-53.85230000000036
2598,72.97670000000002
2599,-68.29320000000054
2600,64.5041999999999
2601,-49.95470000000028
2602,-87.70059999999995
2603,65.33320000000006
2604,-44.83950000000015
2605,-25.270799999999994
2606,87.98020000000002
2607,-95.50970000000038
2608,66.69589999999998
2609,-65.32610000000057
2610,75.90120000000002
2611,62.627399999999845
2612,-59.393900000000585
2613,74.76850000000002
2614,68.54740000000001
2615,73.30860000000001
2616,64.88959999999992
2617,-42.718300000000035
2618,-49.861000000000246
2619,75.86620000000002
2620,-79.86650000000007
2621,72.0999
2622,-87.12030000000021
2623,-66.95740000000042
2624,-66.35180000000044
2625,70.56050000000002
2626,53.22139999999964
2627,83.71260000000004
2628,77.46080000000002
2629,-52.99530000000031
2630,-25.432099999999995
2631,-86.01560000000026
2632,70.79750000000001
2633,-76.37510000000044
2634,-66.1913000000005
2635,-46.167600000000164
2636,62.36919999999982
2637,77.20110000000003
2638,70.93950000000001
2639,-61.02270000000055
2640,66.82909999999998
2641,-45.05630000000017
2642,-97.16079999999977
2643,79.71740000000005
2644,74.20030000000001
2645,56.05729999999964
2646,74.43220000000001
2647,-62.118700000000565
2648,83.31090000000003
2649,38.25819999999943
2650,72.30870000000002
2651,-59.894700000000455
2652,-39.99270000000007
2653,69.97260000000003
2654,76.59000000000003
2655,78.05030000000002
2656,64.40009999999998
2657,-97.84730000000037
2658,57.83349999999974
2659,-73.13290000000046
2660,71.48140000000002
2661,78.28910000000002
2662,-42.82610000000007
2663,-58.21760000000059
2664,55.556099999999795
2665,-115.46590000000023
2666,-58.55980000000053
2667,53.228099999999635
2668,-91.31989999999995
2669,70.89870000000005
2670,33.67689999999946
2671,-42.04770000000007
2672,84.41240000000005
2673,88.32790000000003
2674,68.87060000000002
2675,62.03979999999987
2676,67.21390000000002
2677,-41.24690000000006
2678,46.282099999999524
2679,49.89739999999977
2680,-67.74470000000069
2681,79.85970000000005
2682,81.10530000000003
2683,-56.26030000000041
2684,-59.70540000000063
2685,80.85080000000004
2686,-42.15050000000011
2687,-62.418800000000246
2688,88.33150000000002
2689,67.55960000000005
2690,63.17639999999986
2691,-16.71709999999998
2692,-56.4000000000005
2693,57.480599999999725
2694,-59.112600000000334
2695,64.98039999999993
2696,77.15130000000002
2697,49.116699999999526
2698,-45.9019000000002
2699,-16.332199999999986
2700,70.53890000000001
2701,-69.58750000000067
2702,-53.69880000000043
2703,-38.92960000000001
2704,-59.31920000000068
2705,51.2896999999996
2706,-52.782300000000504
2707,-55.12960000000042
2708,-44.367000000000104
2709,60.46919999999985
2710,-72.04670000000037
2711,83.34300000000005
2712,-53.86870000000047
2713,68.71770000000001
2714,81.87000000000005
2715,82.77270000000004
2716,83.53120000000004
2717,-62.08910000000053
2718,64.72920000000002
2719,63.37689999999989
2720,66.9865
2721,75.7112
2722,-55.505500000000474
2723,-36.24319999999999
2724,66.96860000000001
2725,74.39060000000002
2726,59.68039999999983
2727,-57.75430000000037
2728,-47.59420000000021
2729,53.19989999999965
2730,84.58830000000005
2731,-59.59450000000048
2732,82.81000000000004
2733,77.03080000000003
2734,53.642399999999625
2735,51.08879999999956
2736,-38.69610000000004
2737,-42.76330000000009
2738,52.701299999999584
2739,72.14970000000001
2740,62.140799999999814
2741,65.45029999999988
2742,-59.14330000000034
2743,67.1051
2744,58.82819999999991
2745,-49.51750000000017
2746,-77.25360000000039
2747,-12.691
2748,52.39949999999966
2749,66.76129999999998
2750,87.29950000000002
2751,71.71040000000002
2752,47.19679999999939
2753,-56.439100000000444
2754,68.07110000000002
2755,-46.23110000000018
2756,62.89669999999986
2757,-45.05390000000016
2758,-53.51440000000042
2759,71.46550000000002
2760,57.649499999999726
2761,-63.877100000000354
2762,79.45150000000004
2763,65.04790000000001
2764,61.20329999999984
2765,-11.173499999999995
2766,75.71020000000001
2767,-40.34130000000006
2768,72.09700000000002
2769,-27.275999999999964
2770,70.09660000000002
2771,-53.89650000000039
2772,73.0207
2773,70.46790000000001
2774,-13.694199999999984
2775,-62.97680000000065
2776,-59.26740000000037
2777,69.99890000000002
2778,74.62890000000002
2779,66.97020000000005
2780,76.29050000000002
2781,61.94039999999993
2782,-74.29400000000034
2783,-42.77300000000017
2784,-39.6
2785,-43.70620000000012
2786,59.34469999999975
2787,68.83070000000005
2788,57.89009999999979
2789,-40.355200000000046
2790,80.03020000000004
2791,67.53600000000003
2792,86.10110000000003
2793,42.850099999999436
2794,59.54269999999979
2795,79.09380000000006
2796,69.64920000000006
2797,-58.595900000000476
2798,77.85020000000003
2799,50.68769999999956
2800,80.51210000000003
2801,-59.60510000000048
2802,-42.01460000000008
2803,-62.73280000000044
2804,-136.07340000000013
2805,-44.31520000000011
2806,-68.47760000000045
2807,-60.60720000000055
2808,-57.517800000000506
2809,75.47850000000001
2810,56.6153999999997
2811,-41.3509000000001
2812,58.85979999999976
2813,-43.37750000000008
2814,77.24130000000002
2815,53.52669999999977
2816,-101.6421000000002
2817,-52.946200000000374
2818,72.25980000000001
2819,-53.51010000000047
2820,75.28870000000006
2821,67.11670000000001
2822,85.36740000000003
2823,-87.61809999999987
2824,71.21090000000004
2825,-41.89310000000008
2826,-100.89260000000012
2827,63.83679999999987
2828,-105.12770000000006
2829,-73.19980000000025
2830,88.87330000000003
2831,82.10240000000005
2832,48.809299999999574
2833,-39.964299999999966
2834,-42.01450000000006
2835,46.95169999999951
2836,-65.67710000000064
2837,-46.85540000000019
2838,72.78970000000002
2839,77.1911
2840,68.46770000000001
2841,-42.91080000000003
2842,58.39859999999986
2843,63.5544999999999
2844,-41.94040000000001
2845,52.93849999999967
2846,74.73850000000002
2847,60.87869999999983
2848,-39.34610000000002
2849,-64.86980000000052
2850,71.47140000000002
2851,73.27160000000003
2852,-69.81650000000035
2853,-50.44580000000038
2854,-81.40320000000031
2855,86.07170000000004
2856,-39.60030000000012
2857,70.64780000000003
2858,-70.9071000000002
2859,-46.883000000000145
2860,-58.580000000000574
2861,-58.587000000000344
2862,76.47020000000002
2863,51.690199999999614
2864,87.63100000000004
2865,54.72379999999964
2866,52.93499999999966
2867,77.50340000000001
2868,-69.68390000000062
2869,-41.03180000000004
2870,-63.2360000000007
2871,-50.09000000000041
2872,68.66920000000002
2873,64.06300000000002
2874,60.974899999999835
2875,-76.14370000000035
2876,-49.9094000000003
2877,-53.58180000000034
2878,-52.9028000000001
2879,-39.78760000000006
2880,64.78839999999992
2881,80.34980000000003
2882,68.16690000000003
2883,-41.70250000000014
2884,69.18990000000002
2885,69.33590000000001
2886,67.4889
2887,73.43100000000005
2888,-42.99210000000012
2889,72.78870000000003
2890,63.71779999999999
2891,62.563499999999884
2892,-101.35309999999977
2893,69.21860000000001
2894,65.73649999999996
2895,75.35990000000001
2896,50.74599999999957
2897,76.3708
2898,-54.60850000000022
2899,81.13170000000004
2900,73.79270000000005
2901,-44.5677000000001
2902,-39.76560000000006
2903,78.2313
2904,-41.50160000000016
2905,-80.97880000000008
2906,59.507399999999784
2907,-65.90110000000058
2908,-48.199400000000146
2909,-11.719899999999987
2910,-96.23099999999987
2911,-43.69700000000016
2912,-41.60560000000011
2913,57.83209999999971
2914,-42.908700000000145
2915,-43.59020000000012
2916,-44.556400000000146
2917,56.222599999999666
2918,-46.18930000000016
2919,66.77040000000001
2920,69.9591
2921,-112.62170000000003
2922,65.90769999999998
2923,-49.86930000000022
2924,-73.2834000000005
2925,-24.722599999999975
2926,49.813299999999614
2927,81.69270000000004
2928,42.71159999999937
2929,-86.0355000000001
2930,-52.356700000000075
2931,-64.14820000000059
2932,-44.657800000000144
2933,-80.8070000000003
2934,57.090599999999704
2935,-42.14090000000017
2936,-32.828000000000024
2937,-60.21000000000055
2938,51.327099999999476
2939,-61.42590000000056
2940,61.23199999999984
2941,71.29830000000001
2942,-45.07870000000011
2943,-39.515599999999935
2944,-58.28540000000054
2945,-40.1160000000001
2946,-53.885200000000616
2947,55.12059999999968
2948,-45.884700000000116
2949,79.66270000000006
2950,63.007999999999896
2951,77.46120000000006
2952,80.65670000000003
2953,69.93170000000002
2954,79.40780000000002
2955,-44.15990000000009
2956,60.67849999999993
2957,88.68860000000002
2958,-40.65810000000004
2959,-50.4564000000002
2960,78.26360000000005
2961,74.18950000000002
2962,-58.44130000000072
2963,57.21029999999966
2964,-46.73170000000014
2965,78.04030000000002
2966,58.69539999999973
2967,-39.068900000000035
2968,71.72140000000002
2969,77.24990000000001
2970,86.95260000000003
2971,44.17749999999959
2972,74.62100000000002
2973,56.408799999999665
2974,-42.38650000000007
2975,73.76960000000001
2976,58.242599999999705
2977,58.29369999999983
2978,62.793899999999965
2979,51.11959999999958
2980,64.72939999999994
2981,61.99729999999991
2982,-41.6589000000001
2983,73.05110000000002
2984,70.51760000000003
2985,76.29850000000005
2986,57.20969999999972
2987,-67.98350000000062
2988,66.50459999999998
2989,72.00940000000003
2990,68.36210000000005
2991,-46.15700000000022
2992,-37.373800000000024
2993,-58.16880000000032
2994,-54.642000000000465
2995,-32.50300000000001
2996,70.88880000000003
2997,-57.70850000000048
2998,64.41719999999992
2999,82.48640000000005
3000,-38.6727
3001,-47.3382000000002
3002,65.8732
3003,-45.4213000000002
3004,58.69149999999976
3005,-38.135900000000014
3006,-50.72630000000038
3007,72.86880000000001
3008,-25.90079999999998
3009,64.03229999999994
3010,-57.1694000000002
3011,-43.36440000000017
3012,46.96819999999943
3013,-50.1989000000003
3014,66.86930000000004
3015,52.0721999999997
3016,79.99190000000003
3017,-51.014300000000276
3018,56.382999999999704
3019,-43.73510000000016
3020,-58.392600000000606
3021,59.26699999999978
3022,50.533799999999566
3023,62.626600000000046
3024,52.295999999999594
3025,48.55259999999944
3026,54.498599999999655
3027,70.84930000000004
3028,65.4852
3029,57.38929999999968
3030,-55.6533000000004
3031,-46.05800000000012
3032,72.58100000000003
3033,-53.442500000000436
3034,49.17339999999952
3035,63.95869999999995
3036,49.787099999999604
3037,-54.40650000000037
3038,69.53040000000003
3039,-46.98190000000015
3040,54.491099999999705
3041,54.20039999999962
3042,67.09070000000001
3043,73.21900000000002
3044,70.77930000000003
3045,68.97010000000004
3046,57.44979999999979
3047,-51.95190000000043
3048,71.75970000000002
3049,-38.02770000000005
3050,68.058
3051,75.6105
3052,-49.11550000000021
3053,59.60759999999989
3054,72.3675
3055,67.15900000000005
3056,52.64239999999961
3057,55.919899999999664
3058,63.887799999999935
3059,49.32339999999951
3060,-106.76949999999994
3061,58.4767999999997
3062,-88.18869999999997
3063,70.25870000000009
3064,-56.85590000000057
3065,-46.57000000000009
3066,52.701799999999615
3067,-49.81470000000021
3068,-39.053800000000024
3069,-54.79760000000045
3070,50.08889999999944
3071,67.26550000000003
3072,-61.70630000000059
3073,-64.40120000000066
3074,-48.00430000000025
3075,75.61850000000001
3076,-64.3729000000006
3077,65.83719999999997
3078,-63.68950000000072
3079,58.28099999999969
3080,-40.31050000000007
3081,66.15780000000001
3082,-38.889900000000004
3083,69.30870000000007
3084,75.11460000000008
3085,51.181899999999565
3086,53.71919999999964
3087,72.86430000000004
3088,-39.373099999999994
3089,-44.18800000000027
3090,-81.5219000000001
3091,-96.32319999999997
3092,-47.55810000000015
3093,77.22070000000002
3094,54.017699999999635
3095,-37.25249999999992
3096,-41.032200000000046
3097,-45.298400000000036
3098,59.498999999999754
3099,54.048699999999656
3100,-48.28880000000022
3101,65.2888
3102,-44.97270000000013
3103,76.61880000000001
3104,45.389799999999475
3105,72.3794
3106,-57.008100000000496
3107,65.99869999999996
3108,-90.81930000000001
3109,63.370599999999904
3110,-42.39330000000005
3111,56.678599999999705
3112,-65.95490000000058
3113,-63.91410000000061
3114,55.99809999999977
3115,73.10270000000006
3116,-49.93010000000018
3117,-55.19800000000051
3118,52.9433999999996
3119,-48.61890000000013
3120,-52.55120000000041
3121,-61.22800000000043
3122,-42.55520000000013
3123,72.66280000000006
3124,58.77569999999979
3125,64.46809999999995
3126,-74.19950000000034
3127,-41.9155000000001
3128,49.85469999999951
3129,80.22010000000002
3130,80.00090000000003
3131,-69.12690000000063
3132,-40.50760000000004
3133,73.10810000000004
3134,-61.16450000000064
3135,74.46930000000003
3136,-58.156500000000484
3137,78.31110000000002
3138,50.856199999999774
3139,56.41779999999969
3140,69.25450000000004
3141,-46.18770000000025
3142,-51.43320000000027
3143,-65.08140000000064
3144,-40.163000000000075
3145,63.76969999999994
3146,55.38259999999969
3147,-41.679300000000026
3148,76.13080000000002
3149,-38.36520000000009
3150,66.31669999999997
3151,72.41960000000002
3152,76.20000000000005
3153,-55.31220000000047
3154,-83.90560000000026
3155,-54.36480000000049
3156,-50.71660000000031
3157,-86.89820000000022
3158,53.69119999999963
3159,-42.07250000000011
3160,61.5708999999998
3161,-45.354700000000136
3162,75.35050000000004
3163,78.86030000000005
3164,-95.97090000000006
3165,86.63070000000003
3166,-46.00470000000013
3167,79.48270000000001
3168,-48.57650000000031
3169,-46.234800000000206
3170,70.92010000000003
3171,-46.781300000000186
3172,-71.15220000000059
3173,-41.10800000000011
3174,66.05879999999996
3175,66.45220000000002
3176,72.08680000000003
3177,29.994199999999594
3178,53.30969999999965
3179,55.11659999999979
3180,82.12450000000005
3181,81.54130000000004
3182,52.27909999999957
3183,64.94979999999994
3184,59.812999999999874
3185,67.0798
3186,53.59189999999963
3187,67.81400000000005
3188,70.36890000000002
3189,-50.163700000000375
3190,67.51929999999999
3191,70.11550000000003
3192,62.45039999999982
3193,54.128199999999595
3194,67.99650000000008
3195,87.78190000000004
3196,66.11929999999998
3197,64.63819999999993
3198,-26.459899999999998
3199,58.06139999999974
3200,62.5771999999999
3201,61.90849999999983
3202,-77.92890000000038
3203,-42.841100000000125
3204,65.42929999999998
3205,-38.715300000000056
3206,-39.783
3207,-43.804800000000114
3208,76.27040000000001
3209,72.38070000000002
3210,-56.780600000000305
3211,56.76909999999976
3212,51.508299999999565
3213,-61.14230000000045
3214,73.48150000000001
3215,-46.361000000000175
3216,-52.75340000000021
3217,63.2664999999999
3218,-61.235500000000684
3219,-48.412200000000226
3220,-44.21400000000021
3221,74.82880000000006
3222,70.46370000000002
3223,-47.634400000000134
3224,59.56849999999983
3225,63.28879999999986
3226,-38.06500000000001
3227,70.43570000000007
3228,-46.57910000000027
3229,74.56180000000002
3230,65.00709999999995
3231,69.09920000000001
3232,-51.15490000000048
3233,-50.84350000000025
3234,73.53960000000001
3235,-63.433100000000664
3236,67.2688
3237,64.5363
3238,75.67080000000004
3239,67.5504
3240,-78.44110000000028
3241,70.53190000000006
3242,87.34080000000003
3243,-54.67150000000057
3244,73.98020000000002
3245,59.108099999999844
3246,-88.59589999999996
3247,60.24459999999992
3248,-44.73950000000014
3249,52.41679999999959
3250,78.91980000000001
3251,73.63040000000002
3252,67.67090000000002
3253,-40.43209999999999
3254,-54.124200000000414
3255,47.205799999999655
3256,50.80039999999963
3257,80.27260000000001
3258,69.78940000000001
3259,60.18729999999984
3260,72.828
3261,-57.565500000000476
3262,69.3311
3263,-44.73330000000027
3264,-75.55060000000037
3265,73.69620000000003
3266,73.88190000000002
3267,61.50439999999983
3268,68.06110000000001
3269,64.07879999999989
3270,-62.994100000000216
3271,-49.39680000000028
3272,-83.18879999999997
3273,55.24179999999962
3274,74.53790000000001
3275,-98.0563
3276,-43.24140000000014
3277,-56.8580000000005
3278,-38.469000000000065
3279,-53.92740000000043
3280,-39.40940000000003
3281,-40.66580000000001
3282,64.74189999999993
3283,70.99610000000003
3284,58.69149999999973
3285,-23.256499999999967
3286,-67.2522000000006
3287,-54.59200000000056
3288,-41.263200000000076
3289,84.27150000000005
3290,51.506499999999534
3291,53.742899999999615
3292,63.73469999999997
3293,82.70380000000004
3294,47.29719999999949
3295,56.80439999999969
3296,-55.31570000000052
3297,-39.349999999999945
3298,64.99859999999993
3299,72.40240000000001
3300,58.35259999999982
3301,40.8208999999994
3302,-41.121100000000155
3303,46.26789999999944
3304,69.45060000000001
3305,-66.77150000000044
3306,-40.58280000000005
3307,-48.812000000000225
3308,74.3713
3309,74.68810000000005
3310,-49.28310000000024
3311,66.85009999999998
3312,-61.12250000000063
3313,-49.646000000000214
3314,-52.86260000000024
3315,-47.6846000000003
3316,77.5198
3317,82.24290000000003
3318,-42.850100000000054
3319,-57.9120000000006
3320,-47.994400000000184
3321,-38.39419999999999
3322,47.06719999999982
3323,70.92150000000001
3324,64.02239999999992
3325,-46.080700000000235
3326,68.84460000000003
3327,-43.03850000000012
3328,-64.70140000000049
3329,65.75819999999996
3330,67.8492
3331,78.04140000000001
3332,71.16990000000006
3333,-45.726100000000315
3334,-46.081800000000115
3335,-59.76860000000061
3336,67.70450000000005
3337,-63.55490000000049
3338,-49.403800000000246
3339,76.36110000000002
3340,-42.895700000000076
3341,65.06539999999993
3342,-53.13460000000011
3343,76.25830000000002
3344,70.97120000000005
3345,-39.45450000000001
3346,71.05950000000001
3347,56.39259999999976
3348,-58.98810000000052
3349,-48.65480000000031
3350,-41.64260000000017
3351,74.13170000000002
3352,-45.393700000000166
3353,54.688699999999855
3354,53.29029999999958
3355,-55.241700000000144
3356,-47.351400000000176
3357,76.63090000000003
3358,-43.76110000000011
3359,72.51870000000001
3360,67.1688
3361,-45.558100000000195
3362,-51.485400000000396
3363,-27.352599999999985
3364,-65.79160000000073
3365,55.601799999999635
3366,75.27900000000001
3367,-44.01090000000015
3368,72.70970000000003
3369,71.21850000000005
3370,-38.87409999999999
3371,-41.13860000000018
3372,-43.08940000000009
3373,-41.568000000000055
3374,61.30149999999979
3375,-54.00090000000038
3376,50.075799999999624
3377,-48.19530000000036
3378,53.07549999999959
3379,-41.930900000000044
3380,73.68120000000002
3381,84.69240000000005
3382,-47.70520000000026
3383,72.73900000000003
3384,71.83060000000003
3385,50.19929999999951
3386,71.5865
3387,53.281799999999585
3388,72.11010000000002
3389,68.58090000000001
3390,70.69070000000002
3391,-56.979500000000506
3392,-80.40830000000022
3393,55.81469999999962
3394,-42.475700000000124
3395,51.71309999999964
3396,-57.26090000000034
3397,47.44239999999945
3398,-59.70110000000064
3399,49.07349999999941
3400,59.33189999999981
3401,51.35999999999955
3402,-40.00050000000002
3403,-70.19650000000036
3404,-45.15780000000019
3405,63.499299999999884
3406,81.43240000000003
3407,58.68939999999981
3408,-48.91270000000026
3409,-66.62700000000052
3410,63.489699999999885
3411,-50.98590000000033
3412,-47.39060000000017
3413,73.16150000000003
3414,-44.14070000000025
3415,-43.49920000000009
3416,-41.317100000000046
3417,-12.274499999999994
3418,64.15909999999997
3419,57.42989999999982
3420,-60.21920000000026
3421,-50.62800000000033
3422,-52.306600000000294
3423,-53.90920000000047
3424,77.25240000000002
3425,-98.53849999999991
3426,53.14619999999966
3427,69.62990000000002
3428,-85.93390000000028
3429,-52.55080000000035
3430,-40.7938
3431,-58.66620000000053
3432,-49.3008000000004
3433,-72.48720000000058
3434,69.57910000000001
3435,-43.398700000000105
3436,-40.45680000000007
3437,71.14660000000003
3438,70.84490000000002
3439,70.50800000000001
3440,59.61009999999975
3441,66.64799999999997
3442,-62.89070000000023
3443,-59.5570000000006
3444,52.01869999999965
3445,-74.25810000000027
3446,60.652599999999794
3447,-75.43270000000037
3448,-49.44080000000031
3449,-40.46720000000009
3450,-36.36499999999998
3451,55.67219999999965
3452,58.33569999999977
3453,-44.10330000000016
3454,60.2408999999998
3455,77.56200000000001
3456,61.80089999999979
3457,49.51029999999959
3458,32.642699999999536
3459,-75.14370000000035
3460,85.09860000000005
3461,-43.73820000000008
3462,-43.51040000000025
3463,72.02130000000002
3464,49.2773999999996
3465,70.44810000000003
3466,-56.74870000000054
3467,-52.36880000000039
3468,82.52150000000003
3469,-44.859100000000126
3470,85.71350000000004
3471,-46.61130000000004
3472,-40.043200000000034
3473,51.87689999999955
3474,57.480799999999725
3475,-12.084499999999997
3476,73.20950000000003
3477,64.97450000000002
3478,-41.801900000000096
3479,-24.63459999999999
3480,-78.41400000000031
3481,-47.69460000000009
3482,53.77699999999959
3483,63.5754999999999
3484,-55.257200000000076
3485,62.235799999999855
3486,-40.135300000000036
3487,-40.11600000000013
3488,-42.62960000000012
3489,73.23930000000001
3490,-66.28990000000057
3491,-42.233700000000056
3492,-56.361600000000266
3493,56.083899999999694
3494,67.61030000000001
3495,-84.4665000000001
3496,43.320899999999476
3497,62.426199999999874
3498,-39.700100000000035
3499,-54.123400000000444
3500,-33.13360000000002
3501,74.6708
3502,-93.31680000000021
3503,70.6611
3504,-38.807900000000004
3505,74.55110000000002
3506,-47.38030000000021
3507,-42.995400000000124
3508,48.46959999999967
3509,59.078399999999704
3510,-97.02109999999979
3511,-56.764600000000065
3512,51.98919999999956
3513,-40.43270000000012
3514,41.996599999999525
3515,80.07120000000002
3516,66.35109999999999
3517,-27.23339999999999
3518,-93.64559999999997
3519,-57.048800000000426
3520,73.98030000000001
3521,-42.12240000000011
3522,55.309999999999654
3523,-48.71910000000038
3524,-91.83660000000003
3525,73.57360000000001
3526,-62.30030000000062
3527,-55.816400000000364
3528,44.950299999999565
3529,70.64970000000001
3530,-64.10470000000029
3531,71.70950000000002
3532,-69.00990000000046
3533,-62.64200000000066
3534,-59.69580000000066
3535,75.22140000000003
3536,-54.50870000000038
3537,-29.662700000000005
3538,70.761
3539,-28.995
3540,68.41220000000003
3541,-48.64670000000016
3542,-58.05810000000031
3543,67.3908
3544,72.78110000000001
3545,52.268099999999656
3546,-35.74340000000004
3547,68.45130000000009
3548,-24.04449999999995
3549,51.51949999999956
3550,71.98080000000002
3551,-69.6789000000006
3552,69.16700000000003
3553,55.425599999999726
3554,-31.235599999999987
3555,67.38160000000005
3556,-65.18430000000063
3557,65.38539999999998
3558,51.329999999999586
3559,55.90049999999969
3560,73.36030000000001
3561,-48.53200000000026
3562,62.94159999999984
3563,62.12249999999987
3564,73.85050000000001
3565,-57.32000000000028
3566,-59.23920000000057
3567,74.87080000000003
3568,77.01390000000005
3569,71.328
3570,-44.926600000000164
3571,-57.60280000000059
3572,-53.090400000000464
3573,-65.53100000000053
3574,-63.313200000000506
3575,56.8687999999997
3576,-47.81510000000031
3577,83.70840000000004
3578,80.89000000000004
3579,-41.904900000000076
3580,67.87810000000002
3581,-42.40190000000011
3582,-58.2886000000005
3583,55.56889999999981
3584,52.989099999999624
3585,82.01210000000005
3586,78.02170000000001
3587,50.53619999999953
3588,64.53529999999992
3589,-54.9635000000005
3590,-15.750699999999986
3591,-49.77430000000035
3592,62.84359999999989
3593,-72.8893000000004
3594,73.1591000000001
3595,68.09330000000006
3596,63.370799999999875
3597,69.4846
3598,-44.018200000000185
3599,-44.78540000000011
3600,68.80930000000004
3601,70.10650000000003
3602,75.58980000000001
3603,-81.28310000000002
3604,-57.658400000000455
3605,-49.44520000000024
3606,-54.88640000000032
3607,71.66870000000002
3608,-76.08830000000044
3609,50.031999999999506
3610,-80.77770000000021
3611,66.38579999999997
3612,77.24270000000001
3613,-58.22550000000054
3614,63.833999999999946
3615,-45.192900000000165
3616,75.02350000000004
3617,62.98819999999989
3618,-44.799500000000165
3619,59.671499999999725
3620,70.13820000000003
3621,74.96040000000002
3622,55.304899999999655
3623,70.00720000000004
3624,-53.18010000000024
3625,57.964199999999686
3626,-54.002300000000446
3627,69.40039999999999
3628,-41.42960000000006
3629,74.73030000000003
3630,-71.99250000000035
3631,-41.963400000000064
3632,-61.504000000000495
3633,73.25930000000002
3634,-44.03590000000015
3635,-81.12220000000023
3636,75.68990000000004
3637,-55.478500000000444
3638,59.06599999999977
3639,80.01780000000002
3640,-40.83950000000011
3641,48.611499999999424
3642,50.37859999999956
3643,65.72670000000001
3644,78.96040000000004
3645,39.293499999999476
3646,68.80790000000002
3647,60.974199999999804
3648,64.66040000000002
3649,48.869299999999605
3650,-118.80570000000017
3651,-46.07800000000023
3652,77.0617
3653,67.32650000000001
3654,53.430899999999646
3655,51.4281999999996
3656,-62.73350000000072
3657,-51.48750000000038
3658,-40.53160000000012
3659,56.63339999999964
3660,-41.00030000000008
3661,-57.3654000000005
3662,-56.80880000000042
3663,-41.14280000000015
3664,-43.26340000000013
3665,-54.58680000000034
3666,-49.50300000000033
3667,66.88759999999999
3668,-54.18010000000051
3669,-52.39260000000034
3670,-53.73080000000029
3671,59.994999999999884
3672,78.77150000000002
3673,67.05050000000004
3674,78.02060000000002
3675,70.49960000000002
3676,56.563999999999716
3677,69.2809
3678,-42.477700000000056
3679,70.18050000000002
3680,73.43010000000002
3681,-61.588900000000436
3682,65.52759999999998
3683,72.40930000000003
3684,68.09390000000005
3685,43.171899999999376
3686,71.11670000000002
3687,64.42779999999995
3688,54.37029999999966
3689,-47.863300000000166
3690,-47.836000000000084
3691,54.80429999999971
3692,-53.495700000000475
3693,-64.88900000000028
3694,-60.92060000000038
3695,-54.44080000000009
3696,72.04720000000002
3697,-135.38009999999983
3698,-41.30320000000016
3699,72.22110000000008
3700,-53.28750000000052
3701,63.16399999999997
3702,-54.25470000000035
3703,-55.1613000000004
3704,-43.57040000000012
3705,-42.21800000000009
3706,59.58219999999979
3707,-39.985500000000044
3708,-48.750200000000305
3709,72.69080000000002
3710,-42.122900000000115
3711,69.48850000000004
3712,71.95370000000003
3713,45.618399999999426
3714,-69.71870000000044
3715,82.77540000000006
3716,49.430499999999455
3717,50.56669999999968
3718,78.03220000000002
3719,72.97890000000001
3720,-41.6057000000001
3721,60.387599999999864
3722,-41.246700000000054
3723,-57.38760000000059
3724,-60.239200000000594
3725,-50.70420000000043
3726,53.73819999999965
3727,79.20160000000001
3728,-58.08670000000063
3729,-57.33400000000039
3730,-12.556799999999988
3731,67.24720000000002
3732,-42.77130000000018
3733,-109.54159999999985
3734,-52.787600000000296
3735,65.32859999999994
3736,81.13050000000004
3737,79.09100000000001
3738,42.79509999999957
3739,67.33779999999999
3740,-53.752300000000524
3741,76.15180000000002
3742,-66.65710000000057
3743,-47.684600000000046
3744,57.079699999999995
3745,67.75730000000007
3746,56.156699999999724
3747,-54.043700000000406
3748,65.38819999999993
3749,-56.25070000000039
3750,56.43099999999972
3751,73.71050000000002
3752,-49.94320000000023
3753,68.06980000000001
3754,-42.105300000000085
3755,76.66090000000003
3756,55.22799999999967
3757,69.36720000000003
3758,-53.35950000000027
3759,-40.25770000000009
